"Job_Link","Title","Industry","Job_Category_parent","Job_Category","Salary_Mode","Min_Salary","Max_Salary","Skills","Job_Type","Work Arrangement","Education","Experience"
"https://glints.com/id/opportunities/jobs/aa723e68-e101-4c94-bfd3-e26886e78c1c","Brand Strategy Manager","Apparel & Fashion","Marketing","Marketing Director","N/A","0","0","Social Media, Digital Marketing, Marketing Communications","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/41e45551-bb57-48f5-a8bb-c6fbf522e4d6","cashier","Restaurants","Services Industry","Cashier","MONTH","2000000","2200000","Cashier, Supermarket Cashier, Convenience Store Cashier, Shopping Mall Cashier","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/840234a3-8210-4646-ba5a-c39cc739d7e9","Operator Mesin Plastik (BLOW FILM)","Plastics","Mechanical Design & Manufacturing","Machine Operator","N/A","0","0","Production Machine Operation, Teamwork, Manufacturing Production, Machine Blown Film, Work Shifts, Production Sop, Basic Troubleshooting, Quality Control, Machine Setup, Product Inspection, Production Targets, Preventive Maintenance, Product Packaging , work discipline, Occupational Health And Safety Management System Standards, Attention to Detail, Raw Material Usage, Production process control, Housekeeping, Problem Solving","FULL_TIME","ONSITE","SECONDARY_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/d13fe103-2c72-4073-88b5-4912da3776da","Kitchen Helper Croco Bali","Food & Beverages","Services Industry","Kitchen Staff","MONTH","2900000","3500000","Cook, Kitchen Supporting Design, Catering Management, Teamwork, Home Cooking","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/981b03e3-25f0-4a1b-bfa7-7fef8ac07a56","UI/UX Designer","Information Technology and Services","Visual & Interactive Design","UI/UX Designer","N/A","0","0","Mobile UI Design, UI Design, Figma, User Experience Design, Usability Testing, UX Design, UX Research, Prototyping","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/cbc201c6-3b48-42d6-b7c6-c81450374187","Video Content Creator","Food & Beverages","Marketing","Content Creator","N/A","0","0","Content Strategy, Content Editing, TikTok","PROJECT_BASED","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/45827f30-e947-4e2b-b9ff-78e1a071d91e","Cleaning Service (Surakarta)","Outsourcing/Offshoring","Services Industry","Cleaner","MONTH","2300000","2600000","Office Cleaning, Hotel Cleaning, Cleaning Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8d0d4764-66ba-466e-93eb-679199552533","Cleaning Service (Semarang)","Outsourcing/Offshoring","Services Industry","Cleaner","MONTH","3400000","3700000","Office Cleaning, Cleaning Service, Hotel Cleaning","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/00247ab5-ccd6-49f7-ac0b-e16fac6a08de","Kasir (Part-time)","Food & Beverages","Services Industry","Cashier","MONTH","1000000","2000000","Supermarket Cashier, Cashier, Convenience Store Cashier","PART_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/cd20d5ac-eda2-454d-8ff8-e2d3c20b4ad4","COOK/KASIR","Food & Beverages","Services Industry","Cashier","MONTH","2000000","3000000","Credit Card Sales, Supermarket Cashier, Shopping Mall Cashier, Cashier, Convenience Store Cashier","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/cac7bc33-a19e-4f28-8596-08be0f6cc0ef","Staf Magang Pemasaran","Accounting","Marketing","Marketing Professionals","MONTH","1260000","2200000","Social Media, Digital Marketing, Marketing Strategy, Market Research, Marketing Communications","INTERNSHIP","HYBRID","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/a032fd08-829f-4dfe-8f4a-14cf8e66a31a","Perawat Home Care untuk Lansia (Penempatan Hongkong Resmi BP2MI)","Individual & Family Services","Services Industry","Care Worker","MONTH","10000000","12000000","Healthcare, Postoperative Care, Home Care, Personal Care, Elderly Care, Critical Care Nurse","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4a89f54b-3885-4f53-800d-0a961fafa450","Internal Audit Officer","Retail","Accounting","Auditor","N/A","0","0","Internal Audit, Accounting, Data analysis, Financial Report Audit, Artificial Intelligence, Microsoft Excel","INTERNSHIP","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/7482662f-e24c-4873-b7e5-1085a266524e","Kurir Motor Area Jakarta Selatan","Insurance","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","6000000","Customer Service, Logistics Distribution, Delivery","FULL_TIME","ONSITE","PRIMARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/2a0a0ffb-0c15-4e2c-88b8-f3c5b54cead8","Barista","Food & Beverages","Services Industry","Barista","MONTH","1000000","2000000","Coffee Shop, Latte Art, Tea Art","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/84c9e5b7-4309-4b08-8238-954573bd4166","Affiliate Specialist (Paid Internship/Magang)","Distributor","Marketing","Digital Marketing Specialist","N/A","0","0","Marketing Strategy, Instagram Marketing, Affiliate Marketing, Digital Marketing, Marketing Communications, Creative Marketing","INTERNSHIP","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/ce272e1c-5350-4b09-a9bb-7bc8aa106026","KURIR MOTOR AREA BEKASI","Insurance","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","6000000","Logistics Distribution, Customer Service, Delivery","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/e560c1ae-fa6f-4525-9e50-c6ae52e0d895","Accounting","Hospitality","Accounting","Accountant","MONTH","4000000","5000000","Corporate Finance, SAP, Xero","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e404e594-0ac8-4fa8-8946-325dba1f2d8a","Petugas Laundry SHIFT MALAM PENGALAMAN SETRIKA UAP","Consumer Services","Retail","Store Crew","MONTH","1000000","2000000","Customer Service, Store Operations, Cashier","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8305814c-720d-4c49-8646-b14e7c74056b","Kurir Motor Area Depok Bogor","Insurance","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","6000000","Delivery, Customer Service, Logistics Distribution","FULL_TIME","ONSITE","PRIMARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/5ecf64f8-6544-4ce3-88e8-630c01af19e9","Marketing Communication","Information Technology and Services","Marketing","Marketing Professionals","MONTH","5000000","7000000","Marketing Strategy, Google Ads, Social Media, Marketing Communications, Market Research, Digital Marketing, Content Strategy, Content Marketing","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/27f0592c-be0f-4870-bd47-8e285a4c4663","Personal Asistant","Construction","Building & Real Estate","Other Construction Positions","N/A","0","0","AutoCAD, Construction Management, Construction Safety, Project Management","FULL_TIME","HYBRID","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/2c9d0f2f-1d48-4a6f-8c6d-26e414cffaef","Terapis","Hospital & Health Care","Nutrition & Rehabilitation","Occupational Therapist","N/A","0","0","Occupational Therapy, Rehabilitation, Teamwork","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/b6282c0b-e305-4cc9-a7d8-9280ee9cc052","Senior Interior Designer","Construction","Building & Real Estate","Interior Designer","MONTH","9000000","14000000","SketchUp, Interior Design, Adobe Photoshop, AutoCAD","FULL_TIME","REMOTE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/22d03910-0aa0-4434-8a24-0989d3663baf","Outlet Crew / Staff Toko F&B Kota Tangerang","Food & Beverages","Retail","Store Crew","MONTH","2000000","2500000","Positive Attitude, Customer Service, Cashier, Teamwork, Serving, Cook","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/610d1225-ebf2-4c3b-811f-3860e2abbe37","Marketing Staff Intern (Paid Internship)","Distributor","Marketing","Marketing Professionals","MONTH","700000","","Digital Marketing, Marketing Strategy, Marketing Communications","INTERNSHIP","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/9b4fb8d4-a4a7-4979-a77b-4ce3454ca1a2","Marketing Executive ISP MoraRepublic Majalengka","Facilities Services","Marketing","Marketing Professionals","MONTH","1000000","10000000","Marketing Communications, Marketing Strategy, Sales and Marketing, B2B Marketing, B2C Marketing, Creative Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/3d737eb0-5819-45ed-a147-4ef7105b5c3e","Project Mechanical Engineer","Mechanical or Industrial Engineering","Mechanical Design & Manufacturing","Mechanical Engineer","MONTH","7000000","8000000","Piping, Mechanical Engineering, Mechanical Design","CONTRACT","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/e240cbb5-dc97-4327-a95e-010503942384","Digital Marketing","Business Supplies and Equipment","Marketing","Digital Marketing Specialist","MONTH","3200000","4800000","Google Analytics, B2B Marketing, Meta Ads, TikTok Ads, Shopee Ads, Affiliate Marketing, Social Media, Content Strategy, Marketing Communications, Google Ads, Digital Marketing, Tokopedia Ads, E-Commerce Operations, E-commerce, Sales and Marketing, Content Marketing","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/4fc069d3-4291-467b-99bf-d6bf97e79951","MARKETING EXECUTIVE SPECIALIST MY REPUBLIK PURWAKARTA","Facilities Services","Marketing","Marketing Professionals","MONTH","3000000","4000000","Digital Marketing, Marketing Communications, Social Media","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/3880d267-6b33-4fb9-97f0-fdda49e66b59","Senior Sales Engineer","Mechanical or Industrial Engineering","Business Development & Sales","Sales Consultant","MONTH","5000000","6500000","Customer Relationship Management, B2C Sales, B2B Sales, Communication Skills, Sales Planning","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/01e8371a-654b-446e-8351-06043f3418ea","Drafter","Mechanical or Industrial Engineering","Building & Real Estate","Drafter","MONTH","5000000","7000000","Revit, AutoCAD, SketchUp, Drafting","CONTRACT","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/d1c8de20-c668-4073-85cf-e22ff9e8daf3","Outlet Crew / Staff Toko F&B Tangerang","Food & Beverages","Retail","Store Crew","MONTH","2000000","2500000","Serving, Cook, Customer Service, Positive Attitude, Teamwork, Cashier","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/65890e43-e01d-4ac4-b6fa-5034ff38ce96","Canvasser Merchant Engagement","Outsourcing/Offshoring","Business Development & Sales","Sales Representative","N/A","0","0","Sales and Marketing, Communication Skills, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/b96cb951-db21-470a-a80e-3a45ede33d4a","Canvasser Merchant Engagement","Outsourcing/Offshoring","Business Development & Sales","Sales Representative","N/A","0","0","Customer Service, Communication Skills, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/78e0c480-60bf-4b0a-b819-133cae7af3fe","Marketing Executive ISP MoraRepublic Indramayu","Facilities Services","Marketing","Marketing Professionals","MONTH","3000000","4000000","B2B Marketing, B2C Marketing, Marketing Communications, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/d0b2b0e3-eb4e-4607-9b9a-eb8dcb6332f2","HRIS (Human Resources Information System)","Retail","Human Resources","Human Resources Specialist & Assistant","N/A","0","0","Pengurusan Kontrak Karyawan, HRIS Database Management, Payroll, Microsoft Excel","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/c354b009-b754-4ae1-a86e-b70a03b25e97","host live streamer","Apparel & Fashion","Marketing","Livestreamer","MONTH","3000000","","Live Streaming, TikTok, Image Editing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/22fa7968-d1ba-47ae-a331-27de23364c24","Sales promotion girls","N/A","Business Development & Sales","Sales Operations","MONTH","2000000","3000000","Customer Support, Communication Skills, Sales Strategy, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/96f2a900-8731-40ff-bda8-908b4f2709a0","KURIR MOTOR AREA JAKARTA TIMUR","Insurance","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","6000000","Delivery, Customer Service, Logistics Distribution","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/2d4cbbe2-28c1-49a1-91c5-cc5df7befe45","Customer Service Accommodation & Transportation","Outsourcing/Offshoring","Customer Service","Customer Service Representative","MONTH","2000000","3000000","Problem Solving, Communication Skills, Customer Service","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/582ed4e7-353d-4245-a054-e86a721f0c69","Tax Associate Consultant","Accounting","Accounting","Tax Accountant","YEAR","3500000","4000000","Accounting, Microsoft Excel, Tax Reporting","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/d979586e-975c-4319-83c9-24febf881aba","Talent Acquisition","Retail","Human Resources","Recruiter","N/A","0","0","Technical Job Recruitment, Interviewing Skills, Psychological Assessment, Recruitment, Communication Skills","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/dff0d53f-7f73-483a-8057-03082d6cbcd8","social media specialist","Marketing and Advertising","Marketing","Social Media Manager","MONTH","1000000","1500000","Digital Marketing, Content Marketing, Social Media","INTERNSHIP","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8f2a82ae-8ec4-444e-9f9a-b6dd0ad34da2","Helper Gudang","Logistics and Supply Chain","Storage","Warehouse Clerk","N/A","0","0","Warehouse Operator, Microsoft Office, Communicative, Warehouse Management, Teamwork, Stock Opname","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/741d52cd-0622-4319-a67e-18da555af517","EXECUTIVE MARKETING DIRECTOR","Events Services","Marketing","Sales Marketing","N/A","0","0","Marketing Strategy, Marketing Communications, Sales and Marketing, Sales Management, B2C Sales, Sales Operations, Digital Marketing, B2B Sales, Sales Strategy, Content Marketing","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/8fd7d6b0-ebb0-4681-be51-0124e3be7d7e","Marketing Executive ISP MoraRepublic Kuningan","Facilities Services","Marketing","Marketing Professionals","MONTH","1000000","12000000","Marketing Strategy, B2B Marketing, B2C Marketing, Marketing Communications","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/1bbab566-9fe8-47d2-9fc3-a6e134acbf81","MARKETING EXECUTIVE MY REPUBLIK SUBANG","Facilities Services","Marketing","Marketing Professionals","MONTH","2000000","3000000","Digital Marketing, Marketing Communications, Social Media","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/b8f61770-6577-4b78-8af8-ca3614c64d9b","Guru Bahasa Inggris","Education Management","Education & Training","English Teacher","MONTH","2000000","3000000","Communication Skills, Teaching, English Language","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/77084d04-e5bf-4747-a764-62c056957f80","Tentor (IPS , Sosiologi)","Education Management","Education & Training","Teacher","N/A","0","0","Customer Service, Language Teaching, Communication Skills, Teaching High School Social, Lesson Planning, Student Counseling, Classroom Management, Teamwork, Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/88049407-97c0-42ce-82ae-86efea6b9f83","Customer Service Penjualan","Leisure, Travel & Tourism","Customer Service","Customer Service Representative","MONTH","1800000","2500000","Customer Satisfaction, Communication Skills, Sales Strategy, Negotiation Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/698aa3a1-cba8-4438-818d-5c87913ccc56","Marketing Executive ISP MoraRepublic Cirebon","Facilities Services","Marketing","Marketing Professionals","MONTH","1000000","10000000","Sales and Marketing, Product Marketing, B2B Marketing, Marketing Strategy, B2C Marketing, Marketing Communications","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/223b4979-1b2a-4deb-8c78-09de6ded815d","Staf Gudang","Business Supplies and Equipment","Storage","Warehouse Assistant","MONTH","2000000","3000000","Logistics Management, Stock Opname, Warehouse Management","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/a714d45f-1152-487a-bce6-be503d591808","Tentor (Bahasa Inggris & Bahasa Indonesia)","Education Management","Education & Training","Teacher","N/A","0","0","Teamwork, Lesson Planning, Language Teaching, Literature, English Language, Communication Skills, Classroom Management, Customer Service, Student Counseling, Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/cf8e568c-4d43-4713-9c2c-bd09edfd764a","Admin Accounting Intern","Chemicals","Accounting","Accountant","MONTH","1500000","2000000","Tax Accounting, ACCRUATE, Accounting, Accounts Receivable, Income Tax","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/f9d63852-f3ca-4766-8f45-5f083168e7be","Sales Inhouse Perumahan","Construction","Business Development & Sales","Real Estate Sales","MONTH","1000000","10000000","Sales Strategy, Sales and Marketing, Communication Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/ca1bced9-4468-4a37-9fb1-13c7a55800c0","Barista/Server","Food & Beverages","Services Industry","Barista","MONTH","3500000","3800000","Customer Service, Latte Art, Beverage Shop Supervisor, Teamwork","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/9623791e-9da4-4d97-96da-4491c4399871","Human Resources (HRD)","Primary/Secondary Education","Human Resources","Human Resources Specialist & Assistant","MONTH","1600000","2000000","Team Leadership, Teamwork, Communication Skills","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/cb7c3b90-6019-4d0e-aa2f-7715183e1abf","Supervisor Marketing Klinik Kecantikan","Hospital & Health Care","Marketing","Marketing Professionals","MONTH","500000","8000000","Product Marketing, Marketing Management, Digital Marketing","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/c071e702-db30-4332-82f7-e2e1751513e7","Teknisi Pendingin","Food & Beverages","Mechanical Design & Manufacturing","Maintenance Engineer","MONTH","4000000","5000000","Electrical Maintenance, Preventive Maintenance, Maintenance Engineering","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/7de6d537-cd41-4ac1-a314-cb6de96ea4ac","Junior Barista","Food & Beverages","Services Industry","Barista","MONTH","1000000","2000000","Attention to Detail, Teamwork, Leadership, Coffee Shop, Sales and Marketing, Latte Art, Customer Service, Problem Solving, Public Speaking","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/09655b52-a5ec-4092-8b77-694fe80d803b","sales wifi jakarta","N/A","Business Development & Sales","Sales Motoris","MONTH","2900000","9000000","Sales Strategy, Communication Skills, Sales and Marketing","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/a478513e-93d5-4954-9608-a1cdfea44322","sales wifi makassar","N/A","Business Development & Sales","Sales Motoris","MONTH","2500000","9000000","Sales and Marketing, Sales Strategy, Communication Skills","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/0ec19623-ddbb-4c91-832f-1d2c963d8de5","Customer Service Frontliner","Primary/Secondary Education","Customer Service","Customer Service Representative","MONTH","1700000","2000000","Communication Skills, Online Marketing, Customer Service, Customer Satisfaction, Administration, Marketing Strategy, Customer Relations","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/61cdc34b-0c22-46a0-a155-be2a74f9484d","Tentor (Matematika, Fisika, Kimia)","Education Management","Education & Training","Teacher","N/A","0","0","Mathematics, Classroom Management, Customer Service, Student Counseling, Teamwork, Language Teaching, Physics, Communication Skills, Lesson Planning, Chemistry, Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/ec6d9fe4-d300-4840-9765-785aedc4d058","Tax administration","Retail","Accounting","Tax Accountant","MONTH","3000000","4000000","Microsoft Office, Microsoft Excel, Teamwork, Microsoft Word, Microsoft PowerPoint, Accounting, Administration","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/183c53ca-0db0-486e-9e82-9ded4c0dc2f6","operator gudang","Logistics and Supply Chain","Storage","Warehouse Controller","MONTH","5400000","5620000","Stock Opname, Warehouse Management, Inventory Management","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/74f87bad-a2bf-42d7-ac61-825dd44754c0","Sales Canvasser","Outsourcing/Offshoring","Business Development & Sales","Sales Representative","N/A","0","0","Communication Skills, Customer Service, Sales and Marketing","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/f528052a-b165-4063-b2cb-d9f65b579588","Staff Penagihan Lapangan - Cab Babat Toman","Retail","Accounting","Field Collector","MONTH","3900000","4500000","Risk Management, Customer Service, Credit Risk, Negotiation Skills, Fee Collection","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/6681738b-3505-4c6d-a222-9ef5812f5248","DSR QRIS MERCHANT MOBILE","Human Resources","Business Development & Sales","Sales Representative","MONTH","4000000","6000000","Customer Engagement, Customer Service, B2B Sales, Sales and Marketing, B2C Sales, Sales Management, Customer Relationship Management, Sales Strategy, Communication Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e8c35bb0-cedd-4cb0-b653-480754187dc4","DSR QRIS MERCHANT MOBILE","Human Resources","Business Development & Sales","Sales Representative","MONTH","4000000","6000000","Customer Engagement, B2B Sales, Sales Strategy, B2C Sales, Customer Relationship Management, Sales and Marketing, Customer Service, Sales Management, Communication Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8b70aa3f-16fa-414a-9c19-1b1ec3fc3b2d","Staff Penagihan Lapangan - Cab Pagar Alam","Retail","Accounting","Field Collector","MONTH","3900000","4500000","Negotiation Skills, Credit Risk, Fee Collection, Risk Management, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/3d3f99ef-1f9b-482a-9269-88f2b544a984","Waffle & Coffee","Food & Beverages","Retail","Store Crew","MONTH","1000000","2000000","Cashier, Customer Service, Store Operations","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/5a3aecb3-1c89-4714-9b8e-f4eef6d91f79","DSR QRIS MERCHANT MOBILE","Human Resources","Business Development & Sales","Sales Representative","MONTH","4000000","6000000","Customer Engagement, Sales Strategy, Customer Service, Sales Management, Sales and Marketing, Communication Skills, Customer Relationship Management, B2C Sales, B2B Sales","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/95d31019-db12-4181-9bd2-0ab238c330ef","URGENT : Host Live Streamer (Fashion)","Retail","Marketing","Livestreamer","MONTH","3000000","4500000","Teamwork, Public Speaking, Live Streaming, TikTok","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/52539a5b-d306-483a-99a6-7cea0ce04b42","Sample Sewer","Apparel & Fashion","Technician & General Worker","Tailor","MONTH","3500000","4500000","Tailor, Attention to Detail, Teamwork, Time Management, Pattern Making","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f83c27f0-9d21-4c88-a47c-83b32e2513d3","Staff Penagihan Lapangan - Cab Sukarami","Retail","Accounting","Field Collector","MONTH","4100000","4500000","Risk Management, Credit Risk, Fee Collection, Negotiation Skills, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/a54fe833-bdf7-4033-ae22-6984de0dc629","Collection Officer","Financial Services","Accounting","Field Collector","MONTH","500000","1000000","Negotiation Skills, Customer Service, Data Collection","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/e7af680d-e58a-4a73-84aa-5a0b7fa9825a","Staff Penagihan Lapangan - Cab Martapura Cidawang","Retail","Accounting","Field Collector","MONTH","3900000","4500000","Customer Service, Credit Risk, Fee Collection, Negotiation Skills, Risk Management","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/9749adf7-65c3-4610-962c-c46d462dd46c","Crew Kitchen","Restaurants","Services Industry","Kitchen Staff","MONTH","2000000","2500000","Teamwork, Steward, kitchen","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f3974b9a-ee09-43a3-ab20-1e3703bd640b","Retail Operations Manager (ROM)","Retail","Operations","Business Operations","MONTH","7000000","11000000","Analytical Skills, Business Management, Operational Planning","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/708740b4-e62f-4208-8984-8481a0e2b1f6","Marketing sales","Entertainment","Marketing","Sales Marketing","MONTH","3000000","4000000","Marketing Communications, Sales and Marketing, Digital Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/578b97f2-e313-4e2a-9f81-4a6652947659","Kurir Last-Mile","Package/Freight Delivery","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3000000","4000000","Google Maps, Driving, Time Management, Service Delivery","FULL_TIME","HYBRID","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/044519d7-635a-47ee-ba3c-913e38647d2e","Spesialis Asset Management","Hospital & Health Care","Finance","Investment Manager","MONTH","4000000","5300000","Asset Management, Financial System Management, Financial Management","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/9045be3d-f95e-431b-8853-92d7c560ba1b","Host Live Full Time","Apparel & Fashion","Film & Television Media","Host","MONTH","2000000","2500000","Host, Communication Skills, Marketing Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/7d837d6a-4e3a-43bc-b80d-bd1339b906bd","BUTUH CEPAT (CALL COLLECTION / TELECOLLECTION)","Outsourcing/Offshoring","Customer Service","Customer Service Representative","MONTH","1700000","2550000","Problem Solving, Customer Relationship Management, Customer Service, Telecommunications, Communication Skills, Call Colletion, Negotiation Skills, Outbound Call, Call Center, Fee Collection, Telephone Collection","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/428dea05-d055-4bdb-899a-9ba6a360dc69","Barista","Food & Beverages","Services Industry","Barista","MONTH","2500000","5000000","Coffee Shop, Cashier, Fancy Coffee, Italian Coffee, Latte Art","CONTRACT","ONSITE","HIGH_SCHOOL","0"
